01/10/2018 14:33:28;5bb21418b50682001002be29;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);99;O;0;3;3;0.052;# Votre code ici?nom=input('nom?')?print('Bonjour ',nom,', comment allez-vous ?')
01/10/2018 14:33:36;5bb21420b50682001002be2a;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);35;O;0;3;3;0.053;"print(""quel est votre nom"")?u = input?print(""bonjour"" (u) ""comment allez vous"")"
01/10/2018 14:33:37;5bb21422b50682001002be2b;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;1;0;1;0.083;"# Votre code ici?myvar == 1?print (""myvar"", myvar)"
01/10/2018 14:33:38;5bb21422b50682001002be2c;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);147;O;0;3;3;0.052;input name 
01/10/2018 14:33:49;5bb2142eb50682001002be2d;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.052;"# Votre code ici?myvar = 1?print (""myvar"", myvar)"
01/10/2018 14:33:56;5bb21435b50682001002be2e;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);35;O;0;3;3;0.053;"print(""quel est votre nom"")?u = input?print(""bonjour""(u)""comment allez vous"")"
01/10/2018 14:33:59;5bb21438b50682001002be30;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.161;print:(‘Hello World’)
01/10/2018 14:34:04;5bb2143cb50682001002be32;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);100;O;0;3;3;0.051;# Votre code ici?print ('Comment vous appelez vous?') ?
01/10/2018 14:34:17;5bb21449b50682001002be33;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar = 1?print (""myvar ="", myvar)"
01/10/2018 14:34:19;5bb2144cb50682001002be35;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);98;O;0;3;3;0.046;x=5?
01/10/2018 14:34:25;5bb21451b50682001002be37;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.053;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour"",nom,"",comment allez-vous ?"")"
01/10/2018 14:34:34;5bb2145bb50682001002be38;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.052;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour"",nom,"", comment allez-vous ?"")"
01/10/2018 14:34:48;5bb21468b50682001002be39;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.052;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour "",nom,"", comment allez-vous ?"")"
01/10/2018 14:35:00;5bb21475b50682001002be3a;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar = 1?print(""myvar ="", myvar)"
01/10/2018 14:35:13;5bb21482b50682001002be3b;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.052;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour "",nom,"", comment allez-vous ?"")"
01/10/2018 14:35:19;5bb21487b50682001002be3c;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;1;0;1;0.160;"# Votre code ici?1 = myvar?print(""myvar ="", myvar)"
01/10/2018 14:35:21;5bb21489b50682001002be3d;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.052;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour"",nom,"", comment allez-vous ?"")"
01/10/2018 14:35:32;5bb21494b50682001002be3f;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.043;"# Votre code ici?myvar = 1;?print(""myvar ="", myvar)"
01/10/2018 14:35:33;5bb21495b50682001002be40;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);98;O;0;0;3;0.022;myvar=5?print(myvar)?
01/10/2018 14:35:37;5bb21499b50682001002be41;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar = 1;?print(""myvar ="", myvar);"
01/10/2018 14:35:43;5bb2149fb50682001002be43;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar = 1;?print(""myvar ="", myvar);"
